Target,Feature,MeanAbsSHAP
res_u0,MorganFP_861,7.349912000017867e-05
res_u0,MorganFP_292,7.345956687063904e-05
res_u0,MorganFP_568,7.326312947536095e-05
res_u0,MorganFP_424,7.324914257399939e-05
res_u0,MorganFP_1410,7.322992084323233e-05
res_u0,MorganFP_708,7.31199627176693e-05
res_u0,MorganFP_871,7.310020193699528e-05
res_u0,MorganFP_578,7.303134986244686e-05
res_u0,MorganFP_116,7.302218800100491e-05
res_u0,MorganFP_186,7.297670132205525e-05
res_u0,MorganFP_511,7.28322995476276e-05
res_u0,MorganFP_591,7.271498739174832e-05
res_u0,MorganFP_2042,7.268490569910569e-05
res_u0,MorganFP_1624,7.262530207833606e-05
res_u0,MorganFP_79,7.243660605263358e-05
res_u0,MorganFP_1650,7.242475136035864e-05
res_u0,MorganFP_1049,7.238879694198719e-05
res_u0,MorganFP_1174,7.231303254604882e-05
res_u0,MorganFP_33,7.230632074259802e-05
res_u0,MorganFP_934,7.229347853740364e-05
res_u0,MorganFP_1973,7.225364108403198e-05
res_u0,MorganFP_1074,7.224972187918866e-05
res_u0,MorganFP_411,7.214170253701013e-05
res_u0,MorganFP_1293,7.19496830421349e-05
res_u0,MorganFP_832,7.148384127651752e-05
res_u0,MorganFP_979,7.119355029000473e-05
res_u0,MorganFP_526,7.09794600542466e-05
res_u0,MorganFP_1621,7.069633588162105e-05
res_u0,MorganFP_1530,7.049507889612983e-05
res_u0,MorganFP_1588,7.044012681160439e-05
res_u0,MorganFP_620,7.023947681182108e-05
res_u0,MorganFP_996,7.019164952633972e-05
res_u0,MorganFP_197,7.018080688817463e-05
res_u0,MorganFP_1975,6.998060041019016e-05
res_u0,fr_HOCCN,6.988557239856164e-05
res_u0,MorganFP_1443,6.97304850468754e-05
res_u0,MorganFP_1871,6.944311704995699e-05
res_u0,MorganFP_1079,6.940486812499103e-05
res_u0,MorganFP_148,6.933953841217999e-05
res_u0,MorganFP_817,6.929403270197554e-05
res_u0,MorganFP_1127,6.928310704358864e-05
res_u0,MorganFP_9,6.92637737701105e-05
res_u0,MorganFP_572,6.917840014943977e-05
res_u0,MorganFP_328,6.91745840541671e-05
res_u0,MorganFP_677,6.906310589761233e-05
res_u0,MorganFP_454,6.90401561928411e-05
res_u0,MorganFP_836,6.897743510012333e-05
res_u0,MorganFP_1372,6.890226040030711e-05
res_u0,MorganFP_1423,6.881195417417984e-05
res_u0,MorganFP_963,6.865899801331921e-05
res_u0,MorganFP_870,6.843243596023285e-05
res_u0,MorganFP_195,6.842715800701172e-05
res_u0,MorganFP_462,6.840595008065975e-05
res_u0,MorganFP_1551,6.817330524384601e-05
res_u0,MorganFP_842,6.814805719869099e-05
res_u0,MorganFP_1988,6.805651634931564e-05
res_u0,MorganFP_1196,6.80113629580319e-05
res_u0,MorganFP_920,6.792181782023654e-05
res_u0,MorganFP_1122,6.782783080706167e-05
res_u0,MorganFP_1478,6.778715010875658e-05
res_u0,MorganFP_999,6.776591575416191e-05
res_u0,MorganFP_2037,6.765851791165289e-05
res_u0,MorganFP_1237,6.764111437954057e-05
res_u0,MorganFP_1949,6.762872047664815e-05
res_u0,MorganFP_796,6.758070657025428e-05
res_u0,MorganFP_1725,6.746444874684699e-05
res_u0,MorganFP_632,6.741578924773961e-05
res_u0,MorganFP_1795,6.73297342289172e-05
res_u0,MorganFP_178,6.723922312892228e-05
res_u0,MorganFP_788,6.703452039334934e-05
res_u0,MorganFP_59,6.691488446620042e-05
res_u0,MorganFP_1985,6.676411189152987e-05
res_u0,MorganFP_1158,6.650681552287097e-05
res_u0,MorganFP_1504,6.641639321292025e-05
res_u0,MorganFP_1014,6.637221396340465e-05
res_u0,MorganFP_1183,6.634189975528671e-05
res_u0,MorganFP_831,6.62340627911746e-05
res_u0,MorganFP_697,6.609564449991012e-05
res_u0,MorganFP_1144,6.599059561502685e-05
res_u0,MorganFP_856,6.578570734755119e-05
res_u0,MorganFP_876,6.577407945496105e-05
res_u0,MorganFP_1954,6.54350259655132e-05
res_u0,MorganFP_1813,6.539848368390722e-05
res_u0,MorganFP_933,6.539837512379876e-05
res_u0,MorganFP_41,6.534125446526673e-05
res_u0,MorganFP_925,6.52956974147667e-05
res_u0,MorganFP_436,6.521419294595887e-05
res_u0,MorganFP_1932,6.506083938609209e-05
res_u0,MorganFP_1377,6.502790723109797e-05
res_u0,MorganFP_1340,6.499191793545833e-05
res_u0,MorganFP_939,6.488913064966617e-05
res_u0,MorganFP_704,6.487634682045496e-05
res_u0,MorganFP_491,6.480666983158301e-05
res_u0,MorganFP_1778,6.478503335435094e-05
res_u0,MorganFP_1672,6.476107813625731e-05
res_u0,MorganFP_1094,6.475545116057901e-05
res_u0,MorganFP_1838,6.466254562598017e-05
res_u0,MorganFP_748,6.461873181677902e-05
res_u0,MorganFP_1658,6.4516622868382e-05
res_u0,MorganFP_1117,6.451187159019866e-05
res_u0,MorganFP_166,6.438242156137619e-05
res_u0,MorganFP_229,6.433576540860031e-05
res_u0,MorganFP_121,6.431336500882168e-05
res_u0,MorganFP_1123,6.423807444338436e-05
res_u0,MorganFP_1103,6.407366872675624e-05
res_u0,MorganFP_1194,6.402782787631622e-05
res_u0,MorganFP_510,6.396178099180361e-05
res_u0,MorganFP_1433,6.3895715222813e-05
res_u0,MorganFP_969,6.38256154429655e-05
res_u0,MorganFP_1773,6.380697170504845e-05
res_u0,MorganFP_1007,6.378091879096104e-05
res_u0,MorganFP_921,6.367022249644094e-05
res_u0,MorganFP_211,6.325771914488598e-05
res_u0,MorganFP_1197,6.302965837103614e-05
res_u0,MorganFP_1614,6.271295217976558e-05
res_u0,MorganFP_780,6.265217563329984e-05
res_u0,MorganFP_179,6.244420153268492e-05
res_u0,MorganFP_718,6.243108700505218e-05
res_u0,MorganFP_1329,6.235820570553496e-05
res_u0,MorganFP_1364,6.221739575467922e-05
res_u0,MorganFP_535,6.218649130032362e-05
res_u0,MorganFP_635,6.215935597791144e-05
res_u0,MorganFP_927,6.214752472881457e-05
res_u0,MorganFP_546,6.211175067996066e-05
res_u0,MorganFP_1311,6.183671543149671e-05
res_u0,MorganFP_1834,6.176391793221114e-05
res_u0,MorganFP_1059,6.123227031973189e-05
res_u0,MorganFP_1764,6.116667207612636e-05
res_u0,MorganFP_274,6.114450813282702e-05
res_u0,MorganFP_1371,6.111046155183431e-05
res_u0,MorganFP_1752,6.10988251600304e-05
res_u0,MorganFP_703,6.107112512975732e-05
res_u0,MorganFP_1777,6.107008645960121e-05
res_u0,MorganFP_406,6.094724027191045e-05
res_u0,MorganFP_1878,6.094359551251216e-05
res_u0,MorganFP_532,6.087034592036389e-05
res_u0,MorganFP_973,6.0847938751720675e-05
res_u0,MorganFP_559,6.083655156170753e-05
res_u0,MorganFP_1676,6.082748981209107e-05
res_u0,MorganFP_1184,6.080581793220574e-05
res_u0,MorganFP_45,6.080231772943989e-05
res_u0,MorganFP_1284,6.0742469601791524e-05
res_u0,MorganFP_1997,6.0675537028359375e-05
res_u0,MorganFP_827,6.0392064302277506e-05
res_u0,MorganFP_354,6.035998603465487e-05
res_u0,MorganFP_1694,6.022149715952452e-05
res_u0,MorganFP_1947,6.015846659298063e-05
res_u0,MorganFP_649,6.012468176062669e-05
res_u0,MorganFP_402,6.0063346658267844e-05
res_u0,MorganFP_964,6.001365801532899e-05
res_u0,MorganFP_1513,5.974739884004521e-05
res_u0,MorganFP_404,5.9582581729017645e-05
res_u0,MorganFP_1898,5.954613268608e-05
res_u0,MorganFP_1775,5.9500478475911225e-05
res_u0,MorganFP_1780,5.942101325740623e-05
res_u0,MorganFP_1959,5.9330280716267224e-05
res_u0,MorganFP_1217,5.908811498753863e-05
res_u0,MorganFP_451,5.906489074330068e-05
res_u0,MorganFP_1514,5.905778612941504e-05
res_u0,MorganFP_1546,5.9029011687503016e-05
res_u0,MorganFP_460,5.895269785992241e-05
res_u0,MorganFP_604,5.885865290042602e-05
res_u0,MorganFP_768,5.883658040465889e-05
res_u0,MorganFP_936,5.881188962908368e-05
res_u0,MorganFP_830,5.87061322139979e-05
res_u0,MorganFP_1347,5.8704703927674016e-05
res_u0,MorganFP_1382,5.8702038261571945e-05
res_u0,MorganFP_1761,5.854422605580112e-05
res_u0,MorganFP_1378,5.849179198449406e-05
res_u0,MorganFP_1519,5.84582490515686e-05
res_u0,MorganFP_1285,5.837787632098923e-05
res_u0,MorganFP_1137,5.810391884082833e-05
res_u0,MorganFP_1606,5.809595402344314e-05
res_u0,MorganFP_563,5.805921933703928e-05
res_u0,MorganFP_803,5.782846965456656e-05
res_u0,MorganFP_1545,5.779058661772751e-05
res_u0,MorganFP_1696,5.775048953194073e-05
res_u0,MorganFP_628,5.7703399035489154e-05
res_u0,MorganFP_36,5.7643140437392045e-05
res_u0,MorganFP_1403,5.735439682626975e-05
res_u0,MorganFP_917,5.727279388784723e-05
res_u0,MorganFP_71,5.72465757320515e-05
res_u0,MorganFP_625,5.7242423595454284e-05
res_u0,MorganFP_132,5.723305007379054e-05
res_u0,MorganFP_1690,5.721108672059927e-05
res_u0,MorganFP_1139,5.7086735860963244e-05
res_u0,MorganFP_245,5.6986975228937806e-05
res_u0,MorganFP_356,5.693523772060871e-05
res_u0,MorganFP_1652,5.6737176405249555e-05
res_u0,MorganFP_258,5.66253757974664e-05
res_u0,MorganFP_18,5.662140622735023e-05
res_u0,MorganFP_202,5.6618236003018295e-05
res_u0,MorganFP_483,5.6524759642584855e-05
res_u0,MorganFP_1211,5.6374222754698163e-05
res_u0,MorganFP_1489,5.635380759696318e-05
res_u0,MorganFP_58,5.625986248833215e-05
res_u0,MorganFP_741,5.618238141505571e-05
res_u0,MorganFP_1741,5.6114423721730586e-05
res_u0,MorganFP_303,5.6096522518318536e-05
res_u0,MorganFP_165,5.605630751965052e-05
res_u0,MorganFP_1330,5.592256429278564e-05
res_u0,MorganFP_136,5.5834996683543634e-05
res_u0,MorganFP_615,5.575455260150619e-05
res_u0,MorganFP_379,5.5743605732764936e-05
res_u0,MorganFP_266,5.546586866640268e-05
res_u0,MorganFP_342,5.512763077695126e-05
res_u0,MorganFP_1438,5.501213445855058e-05
res_u0,MorganFP_1048,5.498348462873537e-05
res_u0,MorganFP_1543,5.491092777810991e-05
res_u0,MorganFP_255,5.475001699785764e-05
res_u0,MorganFP_1271,5.46601655396941e-05
res_u0,MorganFP_770,5.4626441016864644e-05
res_u0,MorganFP_667,5.460517863411951e-05
res_u0,MorganFP_626,5.453672463124803e-05
res_u0,MorganFP_883,5.452024593836313e-05
res_u0,MorganFP_1289,5.448744391375726e-05
res_u0,MorganFP_982,5.448588870240201e-05
res_u0,MorganFP_1645,5.437235964844689e-05
res_u0,MorganFP_682,5.429297378753972e-05
res_u0,MorganFP_207,5.4227474472334334e-05
res_u0,MorganFP_396,5.4050812803822626e-05
res_u0,MorganFP_123,5.3999500022541726e-05
res_u0,MorganFP_577,5.384452809970242e-05
res_u0,MorganFP_1653,5.3632160816960095e-05
res_u0,MorganFP_1076,5.3614648208949236e-05
res_u0,MorganFP_1798,5.360338983015822e-05
res_u0,MorganFP_923,5.3436391369082515e-05
res_u0,MorganFP_317,5.329775841118334e-05
res_u0,MorganFP_539,5.327054962819488e-05
res_u0,MorganFP_1393,5.312023060832871e-05
res_u0,MorganFP_1654,5.301248814109272e-05
res_u0,MorganFP_785,5.299652290479884e-05
res_u0,MorganFP_938,5.286197685852301e-05
res_u0,MorganFP_843,5.2828133711216195e-05
res_u0,MorganFP_560,5.2741937959979165e-05
res_u0,MorganFP_1817,5.2598724506296435e-05
res_u0,MorganFP_1341,5.2418282098111836e-05
res_u0,MorganFP_1913,5.230448176939717e-05
res_u0,MorganFP_811,5.221486371087281e-05
res_u0,MorganFP_1526,5.213820674509151e-05
res_u0,MorganFP_190,5.213215108960867e-05
res_u0,MorganFP_1062,5.1925176729128e-05
res_u0,MorganFP_1605,5.165009967578271e-05
res_u0,MorganFP_423,5.152281958595495e-05
res_u0,MorganFP_636,5.142048566543877e-05
res_u0,MorganFP_1254,5.141146402712593e-05
res_u0,MorganFP_1827,5.130433623848774e-05
res_u0,MorganFP_671,5.117311258771906e-05
res_u0,MorganFP_730,5.1065676517282556e-05
res_u0,MorganFP_1826,5.1032095603062544e-05
res_u0,MorganFP_256,5.085321303545243e-05
res_u0,MorganFP_540,5.082831580716629e-05
res_u0,MorganFP_1024,5.080733550758865e-05
res_u0,MorganFP_1698,5.064227159718371e-05
res_u0,MorganFP_1116,5.057383898881085e-05
res_u0,MorganFP_977,5.050355692297615e-05
res_u0,MorganFP_1668,5.0470128399936696e-05
res_u0,MorganFP_1337,5.0443844364778554e-05
res_u0,MorganFP_1465,5.0265168824835446e-05
res_u0,MorganFP_278,5.011823905277879e-05
res_u0,MorganFP_1744,5.011804749061355e-05
res_u0,MorganFP_1926,5.0106998938034055e-05
res_u0,MorganFP_690,5.009820365615525e-05
res_u0,MorganFP_1720,5.0008052972145834e-05
res_u0,MorganFP_714,4.991601541009416e-05
res_u0,MorganFP_852,4.9907065479976254e-05
res_u0,MorganFP_1579,4.984454438090324e-05
res_u0,MorganFP_485,4.982747662413089e-05
res_u0,MorganFP_1428,4.9760351571325856e-05
res_u0,MorganFP_1467,4.950012327673647e-05
res_u0,MorganFP_1444,4.9425922449131574e-05
res_u0,MorganFP_1500,4.935851909192479e-05
res_u0,MorganFP_2002,4.9177735429651646e-05
res_u0,MorganFP_253,4.895423259756626e-05
res_u0,MorganFP_310,4.8920741959591394e-05
res_u0,MorganFP_1571,4.888607651560051e-05
res_u0,MorganFP_946,4.8810377841875363e-05
res_u0,MorganFP_1109,4.879740119454912e-05
res_u0,MorganFP_665,4.877635274383785e-05
res_u0,MorganFP_1547,4.8738212733496766e-05
res_u0,MorganFP_131,4.8715687724495635e-05
res_u0,MorganFP_265,4.86243635249437e-05
res_u0,MorganFP_782,4.8496465326953955e-05
res_u0,MorganFP_863,4.8439497950194975e-05
res_u0,MorganFP_153,4.843853399099274e-05
res_u0,fr_furan,4.843436381767674e-05
res_u0,MorganFP_1100,4.837931579805854e-05
res_u0,MorganFP_1427,4.836841642810441e-05
res_u0,MorganFP_1864,4.834524619920444e-05
res_u0,MorganFP_452,4.819404944240446e-05
res_u0,MorganFP_113,4.8153683543205264e-05
res_u0,MorganFP_374,4.81058096574003e-05
res_u0,MorganFP_910,4.810225539555546e-05
res_u0,MorganFP_574,4.8071933666832935e-05
res_u0,MorganFP_1914,4.806909668860726e-05
res_u0,MorganFP_565,4.802053488504043e-05
res_u0,MorganFP_1110,4.797319820513479e-05
res_u0,MorganFP_118,4.7930021525981915e-05
res_u0,MorganFP_1897,4.7541145714944835e-05
res_u0,MorganFP_814,4.751004770776035e-05
res_u0,Kappa3,4.741807189714109e-05
res_u0,MorganFP_812,4.720899805056433e-05
res_u0,MorganFP_1263,4.713111381659196e-05
res_u0,MorganFP_412,4.711288640339717e-05
res_u0,MorganFP_51,4.7068409261783016e-05
res_u0,MorganFP_1339,4.6908224457112624e-05
res_u0,MorganFP_107,4.6885400544852016e-05
res_u0,MorganFP_53,4.687176753066069e-05
res_u0,MorganFP_1846,4.671001756821624e-05
res_u0,MorganFP_1707,4.6670495325034975e-05
res_u0,MorganFP_1255,4.6667747193467335e-05
res_u0,MorganFP_520,4.665793959195952e-05
res_u0,MorganFP_170,4.661735533404965e-05
res_u0,MorganFP_32,4.6552654941791614e-05
res_u0,MorganFP_726,4.653875607979785e-05
res_u0,MorganFP_160,4.6475588832310064e-05
res_u0,MorganFP_687,4.640272557983849e-05
res_u0,MorganFP_616,4.62521973060781e-05
res_u0,MorganFP_1716,4.623272766093578e-05
res_u0,MorganFP_1569,4.620931431596631e-05
res_u0,MorganFP_1472,4.619795294286178e-05
res_u0,MorganFP_1042,4.598096535460172e-05
res_u0,MorganFP_1784,4.594517252425056e-05
res_u0,MorganFP_2019,4.5908169958977395e-05
res_u0,MorganFP_872,4.587402033402554e-05
res_u0,MorganFP_122,4.576740524862544e-05
res_u0,MorganFP_19,4.564063746829561e-05
res_u0,MorganFP_661,4.557813766440688e-05
res_u0,MorganFP_731,4.557742347671478e-05
res_u0,MorganFP_1142,4.538180673402792e-05
res_u0,MorganFP_597,4.52902616499653e-05
res_u0,MorganFP_1528,4.5253810902352145e-05
res_u0,MorganFP_1015,4.522082718409592e-05
res_u0,MorganFP_1776,4.5010864887732536e-05
res_u0,MorganFP_1033,4.498545248173258e-05
res_u0,MorganFP_329,4.497432911120214e-05
res_u0,MorganFP_845,4.490441644262688e-05
res_u0,MorganFP_548,4.489751265440134e-05
res_u0,MorganFP_698,4.484516847878695e-05
res_u0,MorganFP_1533,4.4824192722870746e-05
res_u0,MorganFP_1038,4.4786898568158765e-05
res_u0,MorganFP_930,4.477400018637923e-05
res_u0,MorganFP_728,4.475899413228035e-05
res_u0,MorganFP_1868,4.4609781381780066e-05
res_u0,MorganFP_185,4.4483469219528616e-05
res_u0,MorganFP_1414,4.446023835352264e-05
res_u0,MorganFP_1869,4.430371271564582e-05
res_u0,MorganFP_449,4.425876032652809e-05
res_u0,MorganFP_889,4.4124067475282306e-05
res_u0,MorganFP_1422,4.41240647877571e-05
res_u0,MorganFP_97,4.407589952425184e-05
res_u0,MorganFP_825,4.399509965340087e-05
res_u0,MorganFP_1131,4.3858902005185387e-05
res_u0,MorganFP_763,4.372685525086695e-05
res_u0,MorganFP_373,4.3689574562733926e-05
res_u0,MorganFP_405,4.365324551874039e-05
res_u0,MorganFP_1901,4.365097518748939e-05
res_u0,MorganFP_994,4.359605017691593e-05
res_u0,MorganFP_498,4.340968246786048e-05
res_u0,MorganFP_1267,4.3392482982000044e-05
res_u0,MorganFP_1140,4.333637936645118e-05
res_u0,MorganFP_805,4.3336333809918414e-05
res_u0,MorganFP_1619,4.3289090268558536e-05
res_u0,MorganFP_1082,4.318603314459324e-05
res_u0,MorganFP_1857,4.3076459654685095e-05
res_u0,MorganFP_1865,4.2889030126076474e-05
res_u0,MorganFP_657,4.272181706377864e-05
res_u0,MorganFP_1469,4.2711741310768045e-05
res_u0,MorganFP_1449,4.257219447890748e-05
res_u0,MorganFP_2032,4.256495330253074e-05
res_u0,MorganFP_1497,4.2517253199939374e-05
res_u0,MorganFP_752,4.24463025962325e-05
res_u0,MorganFP_1392,4.2368991692946164e-05
res_u0,MorganFP_1229,4.231017095185052e-05
res_u0,MorganFP_1395,4.228961742330739e-05
res_u0,MorganFP_1169,4.2240000776772034e-05
res_u0,MorganFP_1297,4.2189582205651276e-05
res_u0,MorganFP_493,4.2152909472908285e-05
res_u0,MorganFP_1669,4.202050704975591e-05
res_u0,MorganFP_347,4.1956928066028354e-05
res_u0,MorganFP_331,4.190309170956752e-05
res_u0,MorganFP_1683,4.164183414468425e-05
res_u0,MorganFP_169,4.1586104915047886e-05
res_u0,MorganFP_367,4.156257220041937e-05
res_u0,MorganFP_420,4.140538068617161e-05
res_u0,MorganFP_1800,4.137870366378138e-05
res_u0,MorganFP_1849,4.121705188020996e-05
res_u0,MorganFP_1679,4.083220431419932e-05
res_u0,MorganFP_919,4.078270234857939e-05
res_u0,MorganFP_1503,4.0754478975998156e-05
res_u0,MorganFP_1661,4.0609648383096444e-05
res_u0,MorganFP_499,4.059780419001413e-05
res_u0,MorganFP_1981,4.053506175375787e-05
res_u0,MorganFP_1051,4.0504359617618227e-05
res_u0,MorganFP_463,4.022054579735368e-05
res_u0,MorganFP_416,4.0199961353081904e-05
res_u0,MorganFP_772,4.0171287953853604e-05
res_u0,MorganFP_1286,4.008897210050577e-05
res_u0,MorganFP_1006,4.0082736391838126e-05
res_u0,MorganFP_336,3.9917697258019305e-05
res_u0,MorganFP_696,3.987746005640247e-05
res_u0,MorganFP_344,3.98649601092842e-05
res_u0,MorganFP_512,3.9557869767236296e-05
res_u0,MorganFP_1769,3.942000543515078e-05
res_u0,MorganFP_1805,3.940423449077457e-05
res_u0,MorganFP_1118,3.937603908903498e-05
res_u0,MorganFP_791,3.936426954214767e-05
res_u0,MorganFP_634,3.931633796310052e-05
res_u0,MorganFP_357,3.928416416727032e-05
res_u0,MorganFP_1336,3.9228035613405153e-05
res_u0,MorganFP_1220,3.903767537526903e-05
res_u0,MorganFP_646,3.901826726314184e-05
res_u0,MorganFP_538,3.891447768897294e-05
res_u0,MorganFP_587,3.880210388354044e-05
res_u0,MorganFP_1228,3.861859673634171e-05
res_u0,MorganFP_1387,3.857549560609641e-05
res_u0,MorganFP_786,3.854707642759081e-05
res_u0,MorganFP_641,3.840427825197423e-05
res_u0,MorganFP_1001,3.839465960704302e-05
res_u0,MorganFP_1525,3.829492330072526e-05
res_u0,MorganFP_1768,3.8066189428732856e-05
res_u0,MorganFP_904,3.798152692615986e-05
res_u0,MorganFP_948,3.7948749959468845e-05
res_u0,MorganFP_1441,3.794622632469924e-05
res_u0,MorganFP_952,3.789964318275452e-05
res_u0,MorganFP_94,3.784816252114975e-05
res_u0,MorganFP_346,3.7810434429729866e-05
res_u0,MorganFP_360,3.777913088629248e-05
res_u0,MorganFP_1397,3.7737514823675154e-05
res_u0,MorganFP_653,3.7527829470572985e-05
res_u0,MorganFP_756,3.7502785122114804e-05
res_u0,MorganFP_1714,3.7420279261027644e-05
res_u0,MorganFP_954,3.7415646966682206e-05
res_u0,MorganFP_1328,3.739814089736626e-05
res_u0,MorganFP_1994,3.736750370080699e-05
res_u0,MorganFP_1050,3.726715317503704e-05
res_u0,MorganFP_659,3.722247599273487e-05
res_u0,MorganFP_702,3.7202397750714764e-05
res_u0,MorganFP_893,3.712328898536299e-05
res_u0,MorganFP_1771,3.686736168324911e-05
res_u0,MorganFP_1165,3.6738453194354426e-05
res_u0,MorganFP_700,3.664406302905676e-05
res_u0,MorganFP_72,3.657456389993286e-05
res_u0,MorganFP_25,3.648272538595165e-05
res_u0,MorganFP_1078,3.6296047270298007e-05
res_u0,MorganFP_419,3.625654224470232e-05
res_u0,MorganFP_944,3.621222660990497e-05
res_u0,MorganFP_1749,3.6171855354780294e-05
res_u0,MorganFP_1578,3.6120557158255906e-05
res_u0,MorganFP_38,3.606805273696523e-05
res_u0,MorganFP_1785,3.597090517425272e-05
res_u0,MorganFP_619,3.570565164289974e-05
res_u0,MorganFP_1251,3.559549425056119e-05
res_u0,MorganFP_1962,3.545843050525832e-05
res_u0,MorganFP_1246,3.507356432410802e-05
res_u0,MorganFP_1788,3.507284342316552e-05
res_u0,MorganFP_1877,3.495766843565917e-05
res_u0,MorganFP_1155,3.4931041007361326e-05
res_u0,MorganFP_66,3.490942764307192e-05
res_u0,MorganFP_1113,3.486916708064314e-05
res_u0,MorganFP_89,3.477842114742202e-05
res_u0,MorganFP_466,3.4522023051977156e-05
res_u0,MorganFP_257,3.449002410467017e-05
res_u0,MorganFP_1936,3.448168076396296e-05
res_u0,MorganFP_688,3.444233142996111e-05
res_u0,MorganFP_967,3.438231763163913e-05
res_u0,MorganFP_887,3.4314207274547925e-05
res_u0,MorganFP_444,3.425505575158638e-05
res_u0,MorganFP_233,3.4193114817014704e-05
res_u0,MorganFP_76,3.41606650603552e-05
res_u0,MorganFP_277,3.408058203541131e-05
res_u0,MorganFP_1344,3.402758953689045e-05
res_u0,MorganFP_192,3.398527579637545e-05
res_u0,MorganFP_1977,3.397463496367692e-05
res_u0,MorganFP_144,3.3930896780965726e-05
res_u0,MorganFP_87,3.3891345631033686e-05
res_u0,MorganFP_1360,3.387267582862563e-05
res_u0,MorganFP_1708,3.3630073118279926e-05
res_u0,MorganFP_1357,3.358589397976175e-05
res_u0,MorganFP_949,3.340470632565129e-05
res_u0,MorganFP_1998,3.33472665321608e-05
res_u0,MorganFP_1317,3.3164065796881916e-05
res_u0,MorganFP_732,3.3071707895231835e-05
res_u0,MorganFP_1402,3.305720074422425e-05
res_u0,MorganFP_481,3.280174825340509e-05
res_u0,MorganFP_1269,3.256418671072581e-05
res_u0,MorganFP_516,3.254871014136995e-05
res_u0,MorganFP_279,3.2508726316336835e-05
res_u0,MorganFP_610,3.2502516755481994e-05
res_u0,MorganFP_28,3.2376311676742374e-05
res_u0,MorganFP_1314,3.2354180723416445e-05
res_u0,MorganFP_484,3.223332260178324e-05
res_u0,MorganFP_109,3.220631429161358e-05
res_u0,MorganFP_128,3.216847128612699e-05
res_u0,MorganFP_880,3.211143761261592e-05
res_u0,MorganFP_664,3.194744421528739e-05
res_u0,MorganFP_980,3.186694752603003e-05
res_u0,MorganFP_1938,3.180230469425993e-05
res_u0,MorganFP_1359,3.178456976995392e-05
res_u0,MorganFP_647,3.1760166176638904e-05
res_u0,MorganFP_1041,3.1669934762874165e-05
res_u0,MorganFP_1807,3.149182251109472e-05
res_u0,MorganFP_216,3.140242302910678e-05
res_u0,MorganFP_1801,3.140054629250244e-05
res_u0,MorganFP_792,3.1321138624413435e-05
res_u0,MorganFP_1081,3.1259018996891544e-05
res_u0,MorganFP_1176,3.125490074277781e-05
res_u0,MorganFP_236,3.109592221417756e-05
res_u0,MorganFP_1935,3.087427767286144e-05
res_u0,MorganFP_1245,3.0834445813500364e-05
res_u0,MorganFP_1426,3.07448468708742e-05
res_u0,MorganFP_1490,3.071141674730882e-05
res_u0,MorganFP_1666,3.053793255096871e-05
res_u0,MorganFP_1098,3.0484816785524505e-05
res_u0,MorganFP_304,3.0258119590671483e-05
res_u0,MorganFP_1706,3.014380824460261e-05
res_u0,MorganFP_749,3.0063787319704715e-05
res_u0,MorganFP_838,2.994214233854109e-05
res_u0,MorganFP_184,2.989642893513178e-05
res_u0,MorganFP_104,2.9879392116278324e-05
res_u0,MorganFP_1153,2.987523785748891e-05
res_u0,MorganFP_4,2.9532393342279305e-05
res_u0,MorganFP_779,2.9522370468640702e-05
res_u0,MorganFP_1721,2.9397833298318687e-05
res_u0,MorganFP_1287,2.9395536871820836e-05
res_u0,MorganFP_877,2.9361853867214905e-05
res_u0,MorganFP_1053,2.9318482721738094e-05
res_u0,MorganFP_1631,2.920809704433225e-05
res_u0,MorganFP_645,2.9177347826561118e-05
res_u0,MorganFP_648,2.9110613397222095e-05
res_u0,MorganFP_133,2.9103774959949645e-05
res_u0,MorganFP_1649,2.8977107751416043e-05
res_u0,MorganFP_742,2.894287595120204e-05
res_u0,MorganFP_1000,2.8879142529483203e-05
res_u0,MorganFP_333,2.8855143486969936e-05
res_u0,MorganFP_295,2.8744426568891868e-05
res_u0,MorganFP_14,2.8536003338189174e-05
res_u0,MorganFP_1214,2.836888739150112e-05
res_u0,MorganFP_984,2.8325861189841818e-05
res_u0,MorganFP_1346,2.8311462086044515e-05
res_u0,MorganFP_1633,2.8301685321295622e-05
res_u0,MorganFP_685,2.8267309069633485e-05
res_u0,MorganFP_737,2.818534518527116e-05
res_u0,MorganFP_262,2.8180464786672133e-05
res_u0,MorganFP_350,2.8029911450431655e-05
res_u0,MorganFP_1012,2.79570072889328e-05
res_u0,MorganFP_567,2.793753416204936e-05
res_u0,MorganFP_971,2.780077357149935e-05
res_u0,MorganFP_1092,2.777671004067861e-05
res_u0,MorganFP_52,2.7733313853104845e-05
res_u0,MorganFP_389,2.7713566059844652e-05
res_u0,MorganFP_1874,2.757709990930124e-05
res_u0,MorganFP_1522,2.7557691839398047e-05
res_u0,MorganFP_736,2.7504046183729258e-05
res_u0,MorganFP_1532,2.7484037036174413e-05
res_u0,MorganFP_570,2.745556616423528e-05
res_u0,MorganFP_579,2.739724625514839e-05
res_u0,MorganFP_596,2.7322613426003173e-05
res_u0,MorganFP_309,2.7284804414506426e-05
res_u0,MorganFP_976,2.7250085128173396e-05
res_u0,MorganFP_1505,2.7106913838622403e-05
res_u0,MorganFP_1555,2.6972602824244517e-05
res_u0,MorganFP_157,2.6962074954809622e-05
res_u0,MorganFP_603,2.6900768448115287e-05
res_u0,MorganFP_47,2.6809107657754795e-05
